n_kmeans,n_agglomerative,silhouette_score
22,27,0.24767793175509284
22,28,0.2161173089694198
22,29,0.21752543135264082
22,30,0.2190503351097571
22,31,0.2191982529260494
22,32,0.21554998958919663
22,33,0.21396333099229167
22,34,0.21909811882681715
22,35,0.2196468808339261
22,36,0.21761789431872183
22,37,0.21714810242672963
22,38,0.22080280166075833
22,39,0.22152655466181917
22,40,0.21951595687653208
22,41,0.21985812081513456
22,42,0.2220866078730694
22,43,0.22137651225390229
22,44,0.22101658200418753
22,45,0.22037172440129865
22,46,0.2205523896841471
22,47,0.22106400245842642
22,48,0.22218536663026517
22,49,0.2236803392878626
22,50,0.22305478269275297
23,1,0.3238730898795643
23,2,0.29730294983515565
23,3,0.24646768738040967
23,4,0.25666389197949263
23,5,0.2632601054342626
23,6,0.26858087092819166
23,7,0.2708555914671408
23,8,0.2733608789036358
23,9,0.2766949170814664
23,10,0.2801921072099123
23,11,0.279655324150517
23,12,0.283649208249406
23,13,0.27401314663729753
23,14,0.25916088514832114
23,15,0.26344085197803696
23,16,0.2670977095873308
23,17,0.2622262647764188
23,18,0.25768361934539175
23,19,0.2568440676359161
23,20,0.24870376609811448
23,21,0.23789803674174853
23,22,0.21436922249377685
23,23,0.216383112562163
23,24,0.21767932045582197
23,25,0.21766173763715357
23,26,0.2125320990191004
23,27,0.21470469703616316
23,28,0.2139150115851972
23,29,0.21659720076625846
23,30,0.2168475493266319
23,31,0.2181518209357139
23,32,0.22138149212729255
23,33,0.22537305014774828
23,34,0.2266533442841005
23,35,0.22676300231585553
23,36,0.22890237704784086
23,37,0.23312207153340772
23,38,0.2324452257040107
23,39,0.23336295351405992
23,40,0.2325445357049365
23,41,0.2352042608351966
23,42,0.22972352513300717
23,43,0.230162009283832
23,44,0.22515694162050656
23,45,0.2253020056660996
23,46,0.22171629150779779
23,47,0.22230499382545454
23,48,0.22358669639916856
23,49,0.22340621356590087
23,50,0.2198945521794339
24,1,0.3177331536321284
24,2,0.3281608932529138
24,3,0.25418863897523736
24,4,0.254708330556502
24,5,0.25155093326277334
24,6,0.2631384417823671
24,7,0.264410682355947
24,8,0.2731439717231276
24,9,0.27509321247824053
24,10,0.2786334639438809
24,11,0.28296639931204665
24,12,0.27825245410195437
24,13,0.26750313990656305
24,14,0.24778154718439774
24,15,0.24979303482703494
24,16,0.2384742710024772
24,17,0.23768783166653404
24,18,0.23596325842483623
24,19,0.23937427286435098
24,20,0.2430638117851267
24,21,0.20629882558111104
24,22,0.20970598056043174
24,23,0.21043130237084787
24,24,0.21254729181039392
24,25,0.212855384529394
24,26,0.21329363104777624
24,27,0.21391924620874947
24,28,0.21614909312930403
24,29,0.21590950120461674
24,30,0.21556279501814132
24,31,0.2164954446310707
24,32,0.21567098224216918
24,33,0.21826963443202485
24,34,0.21976732661021992
24,35,0.21841417822976042
24,36,0.21764670822373464
24,37,0.2179844515143377
24,38,0.22003947330543353
24,39,0.22127948304394426
24,40,0.21969739881982214
24,41,0.2215657165607222
24,42,0.22358790097251766
24,43,0.22442885448299046
24,44,0.2246269487190451
24,45,0.22577214823236716
24,46,0.22479639038675067
24,47,0.21671123271148499
24,48,0.21756063116545699
24,49,0.2185438181804156
24,50,0.2173189982831805
25,1,0.33283638907616275
25,2,0.2354486224682996
25,3,0.24194152947647457
25,4,0.24975202651332826
25,5,0.2563934670680737
25,6,0.26126414155566346
25,7,0.2696650130812325
25,8,0.2709373548963385
25,9,0.2737896449497354
25,10,0.27508667604834397
25,11,0.27550996628219404
25,12,0.2761262758303139
25,13,0.2804230024927044
25,14,0.2634879959341086
25,15,0.25010736057621813
25,16,0.2520011631075356
25,17,0.2472940236935918
25,18,0.2462984439295355
25,19,0.23966919862477765
25,20,0.22135280524885986
25,21,0.22381887605770737
25,22,0.22713561483077807
25,23,0.22933410998831597
25,24,0.2308638524377182
25,25,0.23113588859664835
25,26,0.21458442814277515
25,27,0.21488475137177626
25,28,0.20685939626895716
25,29,0.20857909899592125
25,30,0.2100355686141209
25,31,0.21008311151227407
25,32,0.21030083683277026
25,33,0.21392445437078206
25,34,0.2146588165436482
25,35,0.2124080188825264
25,36,0.21590610620070708
25,37,0.21550324910325996
25,38,0.21744342409267425
25,39,0.2205482293696938
25,40,0.22098822447187877
25,41,0.22037234880344328
25,42,0.22151620556027748
25,43,0.22360552198593164
25,44,0.22459162894006254
25,45,0.2179221488720841
25,46,0.21717958808780377
25,47,0.21580375501540333
25,48,0.21628553237701983
25,49,0.2139385756038868
25,50,0.21270301454783294
26,1,0.33659515632890974
26,2,0.22118697574176785
26,3,0.21655289207502607
26,4,0.23297704192713165
26,5,0.24040591948893322
26,6,0.24573803185351825
26,7,0.24494706991863646
26,8,0.24955620818231133
26,9,0.2551179582553324
26,10,0.26310581579532544
26,11,0.24257143432737116
26,12,0.2471449900338514
26,13,0.24604699036174574
26,14,0.2436967898580195
26,15,0.24802902697924684
26,16,0.2503627908230043
26,17,0.21774898766210912
26,18,0.22254965860830767
26,19,0.22613566257329545
26,20,0.22596103140961896
26,21,0.22044662466380596
26,22,0.22066466273942306
26,23,0.22432179472078623
26,24,0.22421977344256333
26,25,0.2266866365756786
26,26,0.2280377933914035
26,27,0.22443016029301754
26,28,0.22464532158701786
26,29,0.2245413385950691
26,30,0.22860055833051074
26,31,0.22981361294527985
26,32,0.2300337189102164
26,33,0.23077042699735584
26,34,0.22341850915664116
26,35,0.22551696332795845
26,36,0.22597405229777415
26,37,0.21589932689947228
26,38,0.21784488383826178
26,39,0.21381020812903984
26,40,0.21319934561610973
26,41,0.21627736845718998
26,42,0.21514106006984235
26,43,0.21365884117008552
26,44,0.21151261013334927
26,45,0.21376797368421938
26,46,0.21370720149280817
26,47,0.21365046739571836
26,48,0.21377406757393852
26,49,0.21430418553653513
26,50,0.21577907851590858
27,1,0.31568818571204743
27,2,0.32762150006945523
27,3,0.2393520280939776
27,4,0.2364940330291931
27,5,0.24871049979724527
27,6,0.2579003913711545
27,7,0.26360628686035215
27,8,0.2664220528657582
27,9,0.2678769038752777
27,10,0.27300895381563106
27,11,0.2744870036395787
27,12,0.2723620897873513
27,13,0.2570659681472355
27,14,0.2616983031849165
27,15,0.23616452838634724
27,16,0.210626901615948
27,17,0.20836359059080517
27,18,0.2108630728523159
27,19,0.21358472155731006
27,20,0.21280313696145506
27,21,0.21227322613824168
27,22,0.21188307626164135
27,23,0.2166944744227506
27,24,0.2161526068848291
27,25,0.20907423122326693
27,26,0.21217915394189635
27,27,0.21546922065244384
27,28,0.2163545918697301
27,29,0.2161890494937518
27,30,0.2164741252647418
27,31,0.21246127798416028
27,32,0.21068882137182815
27,33,0.21211062602938457
27,34,0.21001464860565772
27,35,0.2122283099137843
27,36,0.21028766269904448
27,37,0.20816411949831665
27,38,0.21210519041643883
27,39,0.2095400624455701
27,40,0.21181370146246623
27,41,0.20549895510744193
27,42,0.20633896048451483
27,43,0.2070228419650724
27,44,0.20658391915356455
27,45,0.2044275541595746
27,46,0.20401827789640872
27,47,0.20337680972079636
27,48,0.20323269598136795
27,49,0.20385615819247876
27,50,0.20022419586174842
28,1,0.3156018245764226
28,2,0.23687735513368643
28,3,0.24680822474991812
28,4,0.2592256976519833
28,5,0.2642896980562525
28,6,0.26769300322862477
28,7,0.26873083146369947
28,8,0.25151100676969057
28,9,0.25111637258851
28,10,0.2411711575304025
28,11,0.24394238690514114
28,12,0.24531769253514815
28,13,0.2442153646488454
28,14,0.24050755195996623
28,15,0.24403526161681713
28,16,0.2378675094565209
28,17,0.242435238235511
28,18,0.22240215817024753
28,19,0.22624463567131164
28,20,0.2095817530150157
28,21,0.2003325703843215
28,22,0.20351226070937015
28,23,0.20612968641268095
28,24,0.20691544742450918
28,25,0.20691862299069982
28,26,0.20776237471526432
28,27,0.2071537750427976
28,28,0.20821510066169965
28,29,0.21143905951756728
28,30,0.20976780895516872
28,31,0.21181907341446443
28,32,0.21826325530872617
28,33,0.21696618390248476
28,34,0.2165485752499606
28,35,0.21536409130124712
28,36,0.21228958251951938
28,37,0.21595843422202354
28,38,0.21838367820381382
28,39,0.21707654809619165
28,40,0.21806818232850173
28,41,0.21688913783256117
28,42,0.21776581575255163
28,43,0.21317329200781965
28,44,0.2079407233207843
28,45,0.2071801819103143
28,46,0.2064595776899839
28,47,0.20754785222140046
28,48,0.20825677103089935
28,49,0.210189744668996
28,50,0.20948644879686334
29,1,0.32045192423195934
29,2,0.3314716663323865
29,3,0.2431234881954614
29,4,0.24415231346887206
29,5,0.2530125818822562
29,6,0.25601792900688014
29,7,0.2613191253328541
29,8,0.2661130601137729
29,9,0.2716865579748734
29,10,0.2735893861345708
29,11,0.2769809168984338
29,12,0.22738576164910987
29,13,0.22263373888911822
29,14,0.21018265124048133
29,15,0.19973606059789142
29,16,0.19831418109765106
29,17,0.20017813654218186
29,18,0.20301892062193413
29,19,0.20093828431225091
29,20,0.20196909737672109
29,21,0.2048643146039572
29,22,0.20689486551753458
29,23,0.20862619570566432
29,24,0.20660855012301885
29,25,0.2088489573895795
29,26,0.20243859935425612
29,27,0.20147335946320066
29,28,0.20277318290705457
29,29,0.2010266130201018
29,30,0.20249557796126327
29,31,0.20046075603270683
29,32,0.20627045041576103
29,33,0.20352510661378365
29,34,0.2021956377291063
29,35,0.20337320045062993
29,36,0.2049657697449095
29,37,0.2056859230482981
29,38,0.20747741874009418
29,39,0.20773753958801702
29,40,0.1995668448132728
29,41,0.19874621538692397
29,42,0.20351494200987233
29,43,0.20231871714288677
29,44,0.20145549515960856
29,45,0.2020085216059271
29,46,0.19684363870994367
29,47,0.1978635949520194
29,48,0.2005340046118674
29,49,0.20070007607467394
29,50,0.19970648047361156
30,1,0.31786882420562523
30,2,0.2423521629790458
30,3,0.24304137309828597
30,4,0.24826688843865857
30,5,0.2549213695030743
30,6,0.2582396224271443
30,7,0.2673285300133935
30,8,0.2646909618980747
30,9,0.26156761486143115
30,10,0.26654886470972516
30,11,0.2188185616005415
30,12,0.22198894578223932
30,13,0.21704760356381533
30,14,0.20631364187178616
30,15,0.21146788811410164
30,16,0.2052061521146249
30,17,0.2083582864501624
30,18,0.21197693959568345
30,19,0.20413651855971482
30,20,0.2077653314041963
30,21,0.20778484135238282
30,22,0.20948370937828178
30,23,0.21158749252070774
30,24,0.20843322971160078
30,25,0.20716599062042906
30,26,0.2086412154829857
30,27,0.2097275993190842
30,28,0.21069105062270127
30,29,0.21208412031884163
30,30,0.21412004208546617
30,31,0.2154919925325319
30,32,0.21564270030383967
30,33,0.21113062977731237
30,34,0.21083132291183623
30,35,0.2103396687570737
30,36,0.21233980245111764
30,37,0.21136356924398716
30,38,0.21336035996438596
30,39,0.20367449285489278
30,40,0.20706274731933916
30,41,0.20291549146017474
30,42,0.20381152576313075
30,43,0.20152175073659256
30,44,0.20092244791885058
30,45,0.20599064562450067
30,46,0.20547644156662015
30,47,0.2038206040021252
30,48,0.20432871700382083
30,49,0.20412548801200409
30,50,0.20572385324104786
31,1,0.32038971412767736
31,2,0.340710136155818
31,3,0.24098392251994627
31,4,0.2517175242479587
31,5,0.25896302785595565
31,6,0.2612928061691023
31,7,0.26578157672608393
31,8,0.264112011253081
31,9,0.26647446841958217
31,10,0.26764743856316514
31,11,0.25594022402744165
31,12,0.2599813795668475
31,13,0.2309240905495514
31,14,0.2155923956840017
31,15,0.1976426168933783
31,16,0.19695967652663413
31,17,0.1989798004492756
31,18,0.20267801040494063
31,19,0.2057696944486816
31,20,0.2003942162379249
31,21,0.20281673619777696
31,22,0.20684445999778572
31,23,0.2097878332964057
31,24,0.21332672639381672
31,25,0.21378669197292177
31,26,0.2142586187149817
31,27,0.2146105583439768
31,28,0.2173686099805012
31,29,0.21237775404887999
31,30,0.21379688588565424
31,31,0.21525419632602277
31,32,0.2169990101453996
31,33,0.21274262097457622
31,34,0.21431792661277826
31,35,0.21054448166643497
31,36,0.21077703540880033
31,37,0.21281372238780102
31,38,0.21379824559651966
31,39,0.21246300725824394
31,40,0.20699435753236722
31,41,0.20526702324929205
31,42,0.20125400196938242
31,43,0.20169223357121802
31,44,0.20150976002316348
31,45,0.20197736944508543
31,46,0.19813387837014668
31,47,0.19804903103172938
31,48,0.19894969719923639
31,49,0.19977011304055858
31,50,0.20261528404890272
32,1,0.32344207436228656
32,2,0.33916365856233394
32,3,0.2446877486966491
32,4,0.25235656143597573
32,5,0.25910853930674405
32,6,0.25970909872225667
32,7,0.26440377345427535
32,8,0.2669048850512602
32,9,0.26873691410559464
32,10,0.26847892477394725
32,11,0.2581383149086765
32,12,0.26049179328268784
32,13,0.22316311545087314
32,14,0.2008477356672095
32,15,0.1980682403218769
32,16,0.19947862105428352
32,17,0.19876824750016403
32,18,0.2024010708725986
32,19,0.2044407563213995
32,20,0.1986885732845098
32,21,0.20172548997994874
32,22,0.2056305246110737
32,23,0.20882957680290298
32,24,0.21068740924075907
32,25,0.21301160821556892
32,26,0.21378548520350604
32,27,0.2139772250491311
32,28,0.2156210915768228
32,29,0.21113453798886964
32,30,0.21232504036935973
32,31,0.21404428072099357
32,32,0.21337753840323323
32,33,0.21129298976785968
32,34,0.21243000732796294
32,35,0.210141064453193
32,36,0.20890461000289712
32,37,0.210889750691027
32,38,0.21169105358532794
32,39,0.21216226256899298
32,40,0.20597906617475242
32,41,0.1996123094913837
32,42,0.20023140843119447
32,43,0.19998426458899557
32,44,0.20037564663645152
32,45,0.201582616865514
32,46,0.1972936342416363
32,47,0.1975157868657476
32,48,0.19796422012938208
32,49,0.1983074618944065
32,50,0.20119903595713878
33,1,0.3252222995693931
33,2,0.34222876959179677
33,3,0.24616137496350213
33,4,0.2533382442426564
33,5,0.26032268532595326
33,6,0.26059117856901104
33,7,0.2645440266052431
33,8,0.26896327033295625
33,9,0.26878852884197213
33,10,0.2693866106309863
33,11,0.2564508613698256
33,12,0.2579015663088636
33,13,0.20531578476173068
33,14,0.19976349624606884
33,15,0.19766082212342673
33,16,0.19783972845014752
33,17,0.19670161251916282
33,18,0.19980352841952384
33,19,0.20225854964630902
33,20,0.20058873346428652
33,21,0.2064827604735012
33,22,0.20860928432948092
33,23,0.2109474025323268
33,24,0.21317156491714714
33,25,0.2148180453515048
33,26,0.21323678922641265
33,27,0.21656496817029444
33,28,0.21148355512353564
33,29,0.2109923040171283
33,30,0.21194233667528195
33,31,0.21459105429633368
33,32,0.2117834958615287
33,33,0.21274430907591244
33,34,0.2092246720147146
33,35,0.2104600069742615
33,36,0.21119635215965615
33,37,0.21070943791874233
33,38,0.21116056059533392
33,39,0.20519950012410915
33,40,0.20636716757499457
33,41,0.20021086464301097
33,42,0.20108294153436154
33,43,0.2003335619382314
33,44,0.19720837907570032
33,45,0.19844945135128447
33,46,0.19766453975078768
33,47,0.19831875771029633
33,48,0.1983157112027666
33,49,0.20019056344172617
33,50,0.20159036486340845
34,1,0.3249210319205349
34,2,0.33383313925697505
34,3,0.2468777017685394
34,4,0.2536829428178033
34,5,0.2604455141158096
34,6,0.26058269898033753
34,7,0.26296535814920974
34,8,0.26841961799405045
34,9,0.2675952398213759
34,10,0.26794616453093284
34,11,0.25502217142238337
34,12,0.22646511671014244
34,13,0.19867443284548286
34,14,0.20028116083028166
34,15,0.1976157554467334
34,16,0.19670290622674896
34,17,0.1990610141830769
34,18,0.201689565452848
34,19,0.20254006264286822
34,20,0.20086883211979825
34,21,0.2068071051056595
34,22,0.2073173368128938
34,23,0.21118257544278426
34,24,0.21365587833495184
34,25,0.21543675842961887
34,26,0.21384018791477266
34,27,0.2159610645567
34,28,0.21152538796132983
34,29,0.21177267718333775
34,30,0.21286270314872843
34,31,0.21588042583141642
34,32,0.2140142574712786
34,33,0.20919173611157235
34,34,0.20957640451371803
34,35,0.21290080419927532
34,36,0.21178864029303837
34,37,0.21096077106025962
34,38,0.2046276311468844
34,39,0.20628199661161914
34,40,0.2027493592781001
34,41,0.2007618328149777
34,42,0.20125674772753419
34,43,0.20066641123845452
34,44,0.19822883255207666
34,45,0.19897096387626204
34,46,0.19798265780523233
34,47,0.19906424603324663
34,48,0.20074430416473807
34,49,0.2002142229758166
34,50,0.20212867188334632
35,1,0.3311160867308799
35,2,0.24674572584792387
35,3,0.2494554961691206
35,4,0.25236691311916637
35,5,0.25728734285337385
35,6,0.26580893296492675
35,7,0.25932709006525706
35,8,0.2649664617150516
35,9,0.2669164015652819
35,10,0.25090760384537275
35,11,0.2547054582808557
35,12,0.23961788249163535
35,13,0.20724552174378644
35,14,0.20220205495180568
35,15,0.2061024340881361
35,16,0.2069060633789348
35,17,0.2082357567848478
35,18,0.20702881512736698
35,19,0.20902555287285474
35,20,0.20812456868113619
35,21,0.20967954229196042
35,22,0.21177315644237743
35,23,0.21169410362434823
35,24,0.21468045213291573
35,25,0.21453188945141136
35,26,0.2130103174490611
35,27,0.21191081324288563
35,28,0.215324757216872
35,29,0.2156204339969973
35,30,0.21268162766659116
35,31,0.21335484373440305
35,32,0.21277152912206554
35,33,0.20684152968959696
35,34,0.20734920717955083
35,35,0.20617123778542124
35,36,0.20713513435337733
35,37,0.207553166512602
35,38,0.2079550827550199
35,39,0.20717574714232398
35,40,0.20130814531209912
35,41,0.2004966062383501
35,42,0.19864689828257323
35,43,0.20032932455646238
35,44,0.20124279154212274
35,45,0.20183751576862222
35,46,0.20221105343048154
35,47,0.20287284495718627
35,48,0.20283340628186786
35,49,0.20334884832851122
35,50,0.20324835245713876
36,1,0.3272233133885109
36,2,0.33699500502853036
36,3,0.24782259777980603
36,4,0.25640067687348733
36,5,0.26121443417512624
36,6,0.2633154112938762
36,7,0.2652825554403127
36,8,0.26684697126875373
36,9,0.26945195315385884
36,10,0.25751881597114995
36,11,0.2580301868602072
36,12,0.2290265103816826
36,13,0.19827643303691428
36,14,0.20162810977252446
36,15,0.19926729550080888
36,16,0.1990398033108098
36,17,0.20083620651321768
36,18,0.2030081050277869
36,19,0.20194720305794517
36,20,0.2023997091165615
36,21,0.20810092640036862
36,22,0.20989505821834864
36,23,0.21212044211643452
36,24,0.21343862147675735
36,25,0.21490295781766047
36,26,0.21396263344367888
36,27,0.2162275387710517
36,28,0.21252322217297287
36,29,0.21322509527244685
36,30,0.21398872094909613
36,31,0.2149492701376692
36,32,0.21233348763408397
36,33,0.20740915214378983
36,34,0.20731541438706164
36,35,0.21043013043116204
36,36,0.21064513628807552
36,37,0.2097853118645894
36,38,0.20283460877367684
36,39,0.20351385389029555
36,40,0.20513730356322926
36,41,0.20046296451289797
36,42,0.200290502416449
36,43,0.19932618857302387
36,44,0.19593136182636353
36,45,0.19645093556129817
36,46,0.1960296892179217
36,47,0.19585494197724876
36,48,0.198254761464431
36,49,0.19775107571256248
36,50,0.19904088253611554
37,1,0.3462991984679228
37,2,0.24365516539224727
37,3,0.2521664221540136
37,4,0.2615830107033789
37,5,0.2715721889131488
37,6,0.26614589811515993
37,7,0.27229913709547143
37,8,0.25616081260946644
37,9,0.2596475197529331
37,10,0.2627684657076691
37,11,0.2316372559481405
37,12,0.22229088386392626
37,13,0.21556907481575174
37,14,0.2152579620002537
37,15,0.2150418898007207
37,16,0.2005027933417546
37,17,0.2009790301301796
37,18,0.20313816384661948
37,19,0.205551761959195
37,20,0.2069993110559625
37,21,0.20881784004331871
37,22,0.20974025154934495
37,23,0.2111832557423082
37,24,0.20920228444383074
37,25,0.211444155576742
37,26,0.21287383895467418
37,27,0.21150153719231404
37,28,0.21231046919526492
37,29,0.21334362686943503
37,30,0.20757870688757907
37,31,0.20722190398999438
37,32,0.20530499707314662
37,33,0.20757759399042397
37,34,0.20923007063432653
37,35,0.21038338530395176
37,36,0.21180825568880424
37,37,0.2092506481476331
37,38,0.19613218528523266
37,39,0.19832197871881918
37,40,0.197153414968844
37,41,0.199449257389301
37,42,0.198546304751418
37,43,0.19802643226977756
37,44,0.19835225488997935
37,45,0.1989722627924147
37,46,0.19980847692547718
37,47,0.19906271050626592
37,48,0.20048795017399088
37,49,0.20378775382904424
37,50,0.20528977116924182
38,1,0.3310847687714564
38,2,0.2621929728844546
38,3,0.256922579347642
38,4,0.2531664301919488
38,5,0.26261545983646056
38,6,0.26437546428703185
38,7,0.2704959974101854
38,8,0.2585193597929072
38,9,0.2614351064469655
38,10,0.24270170418107595
38,11,0.21566080417625566
38,12,0.21805268000471092
38,13,0.20000580861572773
38,14,0.20354682427521117
38,15,0.20577389551510794
38,16,0.20554652116232885
38,17,0.20396461424816234
38,18,0.20606778920819105
38,19,0.20989788597734668
38,20,0.2144172706755869
38,21,0.21363506769549628
38,22,0.21404568484292102
38,23,0.21742267203852414
38,24,0.21712636813513997
38,25,0.21533318762233422
38,26,0.21909183945581778
38,27,0.2225669844428021
38,28,0.2208177098094491
38,29,0.22003322938345893
38,30,0.21632345308814668
38,31,0.20906642939604128
38,32,0.2080371119942452
38,33,0.20851931482838582
38,34,0.20800945073153715
38,35,0.20905730816830692
38,36,0.20324198014077896
38,37,0.20258074697770717
38,38,0.20294225648309192
38,39,0.20333712868210635
38,40,0.20534801348706025
38,41,0.2053333086085592
38,42,0.20221390404086897
38,43,0.20242840300914994
38,44,0.2027068181092956
38,45,0.1993567046586754
38,46,0.19978818526683936
38,47,0.20203180898319312
38,48,0.20131435226595326
38,49,0.20154625425962225
38,50,0.20173449120011358
39,1,0.3536610984671301
39,2,0.31614032794213864
39,3,0.29833404626766896
39,4,0.29551550477169314
39,5,0.2837913332677649
39,6,0.2246229285499954
39,7,0.22747716740243162
39,8,0.23315291710270655
39,9,0.2391873704544179
39,10,0.2426278158069947
39,11,0.24734901914150412
39,12,0.24862554946138796
39,13,0.2503397306209235
39,14,0.2489556299825699
39,15,0.24246844617367616
39,16,0.22476298339730333
39,17,0.22453282249060832
39,18,0.20283182283065893
39,19,0.20596992262306527
39,20,0.20589244127610923
39,21,0.20655081335764727
39,22,0.20606754791653456
39,23,0.2042285389477802
39,24,0.20141218167343342
39,25,0.20239422834489354
39,26,0.20298740735217755
39,27,0.2036046631038612
39,28,0.2062798122018118
39,29,0.2081712873024022
39,30,0.2116770310352707
39,31,0.21198402233655947
39,32,0.21221120936187518
39,33,0.21310375307521345
39,34,0.21365205973095303
39,35,0.2121032545605184
39,36,0.21343639272084378
39,37,0.21401852404796207
39,38,0.21583005421526383
39,39,0.21431088043978747
39,40,0.2041985957439864
39,41,0.19959968914147017
39,42,0.20060933328250005
39,43,0.20096047303058778
39,44,0.19994150611368303
39,45,0.2013684037188105
39,46,0.20050953337064187
39,47,0.20136549897841208
39,48,0.2016635761294367
39,49,0.20033027802972056
39,50,0.20287674693563312
40,1,0.33553170297809715
40,2,0.3121989269691083
40,3,0.30976007140526957
40,4,0.31582728795518106
40,5,0.30149778990457093
40,6,0.25208850053620574
40,7,0.23727423748609383
40,8,0.22775433993462887
40,9,0.2318212500739872
40,10,0.23695656520370428
40,11,0.23657685944429507
40,12,0.23991849937081972
40,13,0.23914364858622644
40,14,0.23985279896589504
40,15,0.24227189750177294
40,16,0.23313956907251046
40,17,0.2293230922964753
40,18,0.19397333395714897
40,19,0.19543408540847265
40,20,0.19534329810748322
40,21,0.19330254537413658
40,22,0.19259999692245533
40,23,0.19408310818919572
40,24,0.19411650975496433
40,25,0.19335285270868247
40,26,0.19356689172956112
40,27,0.19416643753328375
40,28,0.19629586463236273
40,29,0.1963050141540769
40,30,0.20179683280191274
40,31,0.20151151921161164
40,32,0.20179632610935153
40,33,0.20240327620065363
40,34,0.20370926112970844
40,35,0.20576328822140427
40,36,0.2065909178391348
40,37,0.20659892341509503
40,38,0.20735914894061175
40,39,0.20841175704351136
40,40,0.20388964186762176
40,41,0.19755570826950103
40,42,0.19470094971230434
40,43,0.1961454518930569
40,44,0.1957479038092241
40,45,0.19719019225351775
40,46,0.19771005328838126
40,47,0.19721662373755677
40,48,0.19666480489152488
40,49,0.19602012905264393
40,50,0.19698217306952084
41,1,0.34157974589404094
41,2,0.2561596783134521
41,3,0.24433677389904004
41,4,0.25497319785380457
41,5,0.26624397331937366
41,6,0.2760842110250318
41,7,0.27516795744432987
41,8,0.26101988623319256
41,9,0.26520731403666287
41,10,0.21360842199914987
41,11,0.21045925060721526
41,12,0.21067093985315818
41,13,0.21026144301872893
41,14,0.2042416148211773
41,15,0.2074061025531546
41,16,0.2081034202421116
41,17,0.21341601223017592
41,18,0.21604769749032682
41,19,0.21407458587195136
41,20,0.20645165288015435
41,21,0.2058325618882243
41,22,0.20625089786564102
41,23,0.2072383591331221
41,24,0.21299421300975566
41,25,0.21341963816082038
41,26,0.21419211387105233
41,27,0.21266978670283776
41,28,0.21135469167178284
41,29,0.20755314511096123
41,30,0.20984198865559722
41,31,0.2099387740688751
41,32,0.20657032925366461
41,33,0.1984113139719919
41,34,0.2001075708284516
41,35,0.20092110869825625
41,36,0.19937091784139022
41,37,0.2001859356465213
41,38,0.2014552902188608
41,39,0.20215828452913834
41,40,0.1993335520685846
41,41,0.19878194013349088
41,42,0.1967608800385485
41,43,0.19672706031909948
41,44,0.19994169290702515
41,45,0.19811392589115528
41,46,0.19938375783490875
41,47,0.19587651953857402
41,48,0.1965933495296004
41,49,0.19678524535966338
41,50,0.19726459958408696
42,1,0.3028868527871926
42,2,0.30039789721076204
42,3,0.298186207499863
42,4,0.24246898532693623
42,5,0.24790490872002652
42,6,0.24099162876738844
42,7,0.24737047819738223
42,8,0.2284503789219826
42,9,0.23166906490431083
42,10,0.21729473217322823
42,11,0.2117481689749019
42,12,0.2142117857261225
42,13,0.2151766006204576
42,14,0.2168216147540324
42,15,0.21310383332446597
42,16,0.21386963146977145
42,17,0.2180854593249105
42,18,0.21442666594269205
42,19,0.21684858786105143
42,20,0.2120944318883309
42,21,0.21249899136179942
42,22,0.21444429572181414
42,23,0.2104715736598271
42,24,0.2106446189992485
42,25,0.20890569585469068
42,26,0.20880906144453681
42,27,0.2100762000106128
42,28,0.21329662657528056
42,29,0.2096791118301447
42,30,0.21008519466223333
42,31,0.2097244505661261
42,32,0.1934589253868003
42,33,0.19407944489403692
42,34,0.19584372551644663
42,35,0.19735397105382635
42,36,0.19954685132558242
42,37,0.20115218253236491
42,38,0.1993334139356959
42,39,0.20336461971483544
42,40,0.20438529584788775
42,41,0.20465980405198902
42,42,0.20252903525349425
42,43,0.20109117026709455
42,44,0.20152500568191714
42,45,0.2023076946299284
42,46,0.2026683638492428
42,47,0.20576259917530618
42,48,0.20484596270756833
42,49,0.2044490717596921
42,50,0.20314755564575804
43,1,0.30537974696569414
43,2,0.31255145050928396
43,3,0.2399016022482083
43,4,0.22483652950809127
43,5,0.20419771853736338
43,6,0.1956208769814624
43,7,0.20258477377170891
43,8,0.20762753589608451
43,9,0.20911850029121906
43,10,0.21038919133897943
43,11,0.2174504077763642
43,12,0.22178175093470234
43,13,0.22719423617005952
43,14,0.20934696995961935
43,15,0.20977962565987102
43,16,0.20883571376802726
43,17,0.20568280673117362
43,18,0.20693412935167452
43,19,0.209396646472996
43,20,0.21169285448098243
43,21,0.20704178373644144
43,22,0.20673107557806428
43,23,0.20377029694296223
43,24,0.20529589492752867
43,25,0.20720660301066612
43,26,0.20691281318556223
43,27,0.20547866977459772
43,28,0.21025591221283382
43,29,0.21077339422449334
43,30,0.1978193310052825
43,31,0.1998775510242996
43,32,0.20045749516878053
43,33,0.20189984544827513
43,34,0.19895999349681048
43,35,0.1984002258858016
43,36,0.19978963495709764
43,37,0.20147179176802102
43,38,0.20252144741796055
43,39,0.20204711412113355
43,40,0.1987443152671308
43,41,0.20022341866540141
43,42,0.2010015078178782
43,43,0.201438534488284
43,44,0.20206840533658707
43,45,0.2016735771117782
43,46,0.20159179151665593
43,47,0.20244532371152335
43,48,0.202209041580726
43,49,0.2027444502785905
43,50,0.20273751921085778
44,1,0.339095616025811
44,2,0.2557684971654698
44,3,0.2612325202010136
